base_stat_total,capture_rate,hatch_counter,physical_total,special_total,offensive_total,defensive_total
-0.20127477271538832,-0.2693002175844923,-0.35944388779223346,0.4940679959532422,-0.00589675251328099,-0.44877099184535124,0.11163084542727814
-1.0884625341038505,1.2447588851424003,-0.35944388779223346,-0.8909438700223441,-0.931025016714269,-1.1266894433704326,-0.7528181808038773
0.1979597199094197,-0.2693002175844923,-0.35944388779223346,-0.4952261940293194,0.5080633942650457,0.45512027685475714,-0.12412797990849153
-1.4433376386592356,2.1005314214662962,-0.35944388779223346,-1.3855909650136249,-1.239401104781265,-0.44877099184535124,-2.088784857706572
-0.02383722043769586,-0.5984435007859906,-0.35944388779223346,-0.0005790990380386083,-0.41706486993594233,0.8317416388131357,-0.9099907310277238
-1.22154069831212,2.1005314214662962,-0.35944388779223346,-1.3855909650136249,-1.239401104781265,-0.5994195366287026,-1.5386809319231096
0.10924094377057349,-0.07181424766359325,-0.35944388779223346,-0.39629677503106325,-0.21148081122461165,0.5304445492464328,-0.3598868052442612
-0.9553843698955813,1.2447588851424003,-0.35944388779223346,-0.9898732890206002,-0.5198568992916076,-0.6446141000637081,-1.0200115161844163
0.6415536006036509,-0.2693002175844923,-0.35944388779223346,0.19727973895847373,0.7136474529763763,0.7112228029864545,0.39454143583020174
-1.0884625341038505,1.2447588851424003,-0.35944388779223346,-0.6930850320258317,-1.239401104781265,-0.44877099184535124,-1.4600946568111863
0.24231910797884282,-0.2693002175844923,-0.35944388779223346,0.29620915795672986,-0.21148081122461165,0.6810930940297842,-0.28130053013233797
-0.6892280414790426,1.2447588851424003,-0.35944388779223346,-0.6930850320258317,-0.41706486993594233,-0.22279817467032417,-0.9885770061396469
1.1295068693673052,-0.2693002175844923,-0.35944388779223346,0.7908562529480107,0.8164394823320417,1.3590115455548655,0.5831484960988175
-1.1328219221732736,2.1005314214662962,-0.35944388779223346,-1.1877321270171126,-1.239401104781265,-0.524095264237027,-1.4600946568111863
-0.3787123249930808,0.32315769217820484,-0.35944388779223346,-0.39629677503106325,-0.8282329873586036,-0.14747390227864848,-0.5170593554681077
0.7302723767424971,-0.6642721574262903,-0.35944388779223346,0.7908562529480107,0.4052713649093803,0.3044717320714057,0.9760798716584336
-1.0441031460344274,1.3764161984229997,-0.35944388779223346,-2.2759557359979303,0.4052713649093803,0.0031746425047029297,-1.8530260323708023
-0.24563416078481143,0.05984306561700611,-0.35944388779223346,-1.6823792220083933,1.0220235410433722,0.6810930940297842,-1.1457495563634934
0.6415536006036509,-0.5984435007859906,-0.35944388779223346,-1.0888027080188565,1.844359775888695,1.3590115455548655,-0.28130053013233797
-1.0884625341038505,1.113101571861801,-0.35944388779223346,-0.39629677503106325,-1.4449851634925956,-0.9760408985870812,-0.9099907310277238
-0.20127477271538832,-0.07181424766359325,-0.35944388779223346,0.39513857695498605,-0.622648928647273,-0.29812244706199986,-0.045541704796568314
0.6859129886730739,-0.6642721574262903,-0.35944388779223346,1.1865739289410353,0.19968730619804967,0.5304445492464328,0.6617347712107406
-1.1328219221732736,2.1005314214662962,-0.35944388779223346,-0.7920144510240879,-0.8282329873586036,-0.44877099184535124,-1.5386809319231096
-0.33435293692365764,0.32315769217820484,-0.35944388779223346,-0.19843793703455093,-0.21148081122461165,0.22914745967973002,-0.8314044559158005
0.5528348244648046,-0.6642721574262903,-0.35944388779223346,0.39513857695498605,0.610855423620711,0.9070659112048113,0.03304457031535491
-0.8223062056873119,1.2447588851424003,-0.35944388779223346,-1.484520384011881,0.19968730619804967,-0.8253923538037298,-0.5956456305800308
0.7746317648119202,-0.4667861875053913,-0.35944388779223346,-0.2973673560328071,1.227607599754703,0.5304445492464328,0.8189073214345871
-1.1328219221732736,2.1005314214662962,-0.5488680445979093,0.5929974149514984,-1.6505692222039263,-1.2773379881537839,-0.6742319056919541
-0.33435293692365764,0.32315769217820484,-0.5488680445979093,1.1865739289410353,-1.0338170460699343,-0.5994195366287026,0.03304457031535491
0.5971942125342278,-0.6642721574262903,-0.5488680445979093,1.9780092809270846,-0.41706486993594233,0.07849891489637863,0.9760798716584336
-0.1569153846459652,1.2447588851424003,-0.35944388779223346,-0.19843793703455093,-0.21148081122461165,0.3797960044630814,-0.6742319056919541
0.6415536006036509,-0.4667861875053913,-0.35944388779223346,0.39513857695498605,0.4052713649093803,1.0577144559881628,0.03304457031535491
-0.9997437579650044,1.2447588851424003,-0.35944388779223346,-0.39629677503106325,-1.239401104781265,-1.4279865329371353,-0.28130053013233797
0.5528348244648046,-0.2693002175844923,-0.35944388779223346,0.6919268339497545,0.8164394823320417,-0.14747390227864848,1.13325242188228
-0.9110249818261581,1.2447588851424003,-0.35944388779223346,-0.8909438700223441,0.19968730619804967,-0.5994195366287026,-0.9885770061396469
0.33103788411768903,-0.4667861875053913,-0.35944388779223346,0.09835031996021755,1.0220235410433722,0.5304445492464328,0.03304457031535491
-0.44968734590415776,-0.6642721574262903,-0.35944388779223346,-0.09950851803629476,-0.41706486993594233,-0.10227933884364306,-0.6899491607143388
-1.0441031460344274,1.2447588851424003,-0.35944388779223346,-0.39629677503106325,-1.4449851634925956,-0.29812244706199986,-1.5386809319231096
0.37539727218711216,-0.6642721574262903,-0.35944388779223346,0.5929974149514984,-0.41706486993594233,0.982390183596487,-0.3598868052442612
-0.9110249818261581,1.2447588851424003,-0.35944388779223346,-0.9898732890206002,-0.5198568992916076,-1.2020137157621082,-0.3598868052442612
0.4197566602565353,-0.2693002175844923,-0.35944388779223346,-0.0005790990380386083,0.5080633942650457,-0.07214962988697277,0.8189073214345871
-0.9110249818261581,1.2447588851424003,-0.35944388779223346,-0.39629677503106325,-1.0338170460699343,-1.0513651709787568,-0.5170593554681077
0.6415536006036509,-0.2693002175844923,-0.35944388779223346,0.5929974149514984,0.5080633942650457,0.07849891489637863,1.0546661467703569
-1.0884625341038505,1.2447588851424003,-0.35944388779223346,0.29620915795672986,-1.4449851634925956,-0.9760408985870812,-0.9099907310277238
0.8633505409507665,-0.4667861875053913,-0.35944388779223346,2.4726563759183655,-0.21148081122461165,0.5304445492464328,0.9760798716584336
-1.0441031460344274,1.2447588851424003,-0.35944388779223346,-1.6823792220083933,-0.10868878186894632,0.0031746425047029297,-1.8530260323708023
-0.20127477271538832,-0.07181424766359325,-0.35944388779223346,-1.0888027080188565,0.610855423620711,0.6810930940297842,-1.0671632812515701
0.6415536006036509,-0.6642721574262903,-0.35944388779223346,-0.4952261940293194,1.3303996291103684,1.3590115455548655,-0.28130053013233797
-0.3787123249930808,-0.6642721574262903,-0.17001973098655776,1.0876445099427792,-1.3421931341369302,-1.0513651709787568,0.425975945874971
-0.8844093489845043,1.2447588851424003,-0.35944388779223346,-1.1283744756181588,-0.14980559361121246,-1.2321434247187786,-0.28130053013233797
0.49073168116761223,-0.2693002175844923,-0.35944388779223346,-0.13908028563559724,0.9809067293011062,-0.02695506645196735,0.8974935965465103
-0.9110249818261581,1.7055594816244983,-0.35944388779223346,0.8897856719462669,-1.856153280915257,-0.524095264237027,-1.0671632812515701
0.4197566602565353,-0.4667861875053913,-0.35944388779223346,1.8790798619288285,-0.8282329873586036,0.6057688216381085,0.11163084542727814
-0.866665593756735,1.2447588851424003,-0.35944388779223346,-1.3855909650136249,-0.622648928647273,-0.44877099184535124,-1.0671632812515701
0.5528348244648046,-0.4667861875053913,-0.35944388779223346,-0.5941556130275756,0.4052713649093803,0.982390183596487,-0.045541704796568314
-0.9110249818261581,-0.07181424766359325,-0.35944388779223346,-0.5941556130275756,-0.7254409580029383,-1.1266894433704326,-0.43847308035618443
0.9077099290201895,-0.6642721574262903,-0.35944388779223346,0.5929974149514984,1.227607599754703,0.9070659112048113,0.6617347712107406
-0.9553843698955813,1.2447588851424003,-0.35944388779223346,-0.09950851803629476,-1.0338170460699343,-1.3526622605454597,-0.28130053013233797
-0.02383722043769586,-0.2693002175844923,-0.35944388779223346,0.7908562529480107,-0.21148081122461165,-0.5994195366287026,0.5831484960988175
0.24231910797884282,-0.6642721574262903,-0.17001973098655776,0.4544962283539397,0.09689527684238435,0.4099257134197517,0.0016100602705856198
0.24231910797884282,-0.6642721574262903,-0.17001973098655776,0.6721409501501033,0.09689527684238435,0.01823949698303807,0.41025869085258637
-0.3787123249930808,-0.6642721574262903,-0.35944388779223346,-0.39629677503106325,-0.10868878186894632,-1.0513651709787568,0.425975945874971
-0.7779468176178888,1.2447588851424003,-0.35944388779223346,0.19727973895847373,-0.7254409580029383,-0.8253923538037298,-0.5170593554681077
0.5528348244648046,-0.4667861875053913,-0.35944388779223346,1.1865739289410353,0.302479335553715,0.3044717320714057,0.6617347712107406
-0.7335874295484657,0.32315769217820484,-0.35944388779223346,0.5929974149514984,-1.6505692222039263,-1.1266894433704326,-0.12412797990849153
0.5084754363953815,-0.4667861875053913,-0.35944388779223346,1.9780092809270846,-1.0338170460699343,0.0031746425047029297,0.8974935965465103
0.1979597199094197,-0.8617581273471894,0.39825273943046946,-2.770602830989211,-0.00589675251328099,-1.8799321672871896,2.312046548561128
0.06488155570115037,-0.6642721574262903,-0.35944388779223346,0.39513857695498605,-0.00589675251328099,0.0031746425047029297,0.11163084542727814
0.5528348244648046,-0.6642721574262903,-0.35944388779223346,0.4940679959532422,-0.41706486993594233,0.15382318728805433,0.8189073214345871
-1.177181310242697,1.7055594816244983,-0.35944388779223346,-0.7920144510240879,-0.931025016714269,-0.6747438090203783,-1.381508381699263
0.10924094377057349,-0.2693002175844923,-0.35944388779223346,0.19727973895847373,-0.00589675251328099,0.45512027685475714,-0.28130053013233797
-0.9553843698955813,1.7055594816244983,-0.35944388779223346,-0.45565442643001697,-1.1366090754255995,-0.750068081412054,-0.9099907310277238
0.1979597199094197,-0.4667861875053913,-0.35944388779223346,0.13792208755952,0.09689527684238435,0.15382318728805433,0.19021712053920134
-0.7779468176178888,1.7055594816244983,-0.35944388779223346,-0.9898732890206002,-0.314272840580277,-0.22279817467032417,-1.1457495563634934
0.8189911528813433,-0.4667861875053913,-0.35944388779223346,0.19727973895847373,0.919231511687707,1.1330387283798384,0.2688033956511246
0.28667849604826595,-0.6642721574262903,-0.17001973098655776,-0.7920144510240879,1.6387757171773643,0.3044717320714057,0.19021712053920134
0.6415536006036509,-0.6642721574262903,-0.17001973098655776,0.7908562529480107,-0.10868878186894632,0.8317416388131357,0.2688033956511246
0.24231910797884282,-0.6642721574262903,-0.17001973098655776,-1.2866615460153688,1.4331916584660336,0.6810930940297842,-0.28130053013233797
0.5528348244648046,-0.6642721574262903,-0.17001973098655776,-0.19843793703455093,0.8164394823320417,1.0275847470314925,-0.09269346986372225
0.5971942125342278,-0.6642721574262903,-0.17001973098655776,0.038992668561263856,0.919231511687707,1.102909019423168,-0.09269346986372225
0.6415536006036509,-0.6642721574262903,-0.17001973098655776,1.4833621859358037,-0.314272840580277,0.75641736642146,0.3473896707630478
0.5528348244648046,-0.6642721574262903,-0.35944388779223346,0.8897856719462669,-0.622648928647273,0.5304445492464328,0.425975945874971
-2.020009683561736,2.1005314214662962,-0.9277163582092607,-1.6823792220083933,-2.164529368982253,-1.6539593501121626,-1.8530260323708023
0.9964287051590358,-0.6642721574262903,-0.9277163582092607,1.067858626143128,0.4052713649093803,0.771482220899795,0.9603626166360489
0.9520693170896126,-0.6642721574262903,0.39825273943046946,0.29620915795672986,0.8164394823320417,0.22914745967973002,1.4475975223299729
-1.2392844535398893,-0.7959294707068897,-0.35944388779223346,-1.069016824219205,-0.9104666108431358,-1.066430025457092,-1.0828805362739549
-0.9110249818261581,-0.6642721574262903,0.20882858262479373,-0.8909438700223441,-0.622648928647273,-0.9007166261954055,-0.6742319056919541
0.8633505409507665,-0.6642721574262903,0.20882858262479373,-0.4952261940293194,1.3303996291103684,0.3797960044630814,1.13325242188228
0.8633505409507665,-0.6642721574262903,0.20882858262479373,-0.4952261940293194,1.3303996291103684,1.3590115455548655,0.11163084542727814
0.8633505409507665,-0.6642721574262903,0.20882858262479373,0.7908562529480107,1.3303996291103684,1.1330387283798384,0.3473896707630478
-0.28999354885423456,-0.6642721574262903,-0.35944388779223346,-0.39629677503106325,0.4052713649093803,-0.44877099184535124,-0.045541704796568314
-0.6448686534096194,-0.6642721574262903,0.019404425819117985,-0.19843793703455093,0.09689527684238435,-0.750068081412054,-0.3598868052442612
0.5971942125342278,-0.6642721574262903,0.019404425819117985,0.6919268339497545,0.919231511687707,0.22914745967973002,0.8189073214345871
-0.6448686534096194,-0.6642721574262903,0.019404425819117985,0.39513857695498605,-0.8282329873586036,-0.3734467194536756,-0.7528181808038773
0.5971942125342278,-0.6642721574262903,0.019404425819117985,1.3844327669375476,-0.10868878186894632,0.6810930940297842,0.3473896707630478
0.7746317648119202,-0.6642721574262903,0.20882858262479373,0.39513857695498605,-0.10868878186894632,1.208363000771514,0.11163084542727814
0.9964287051590358,-0.9275867839874891,0.39825273943046946,0.4940679959532422,0.7136474529763763,-0.14747390227864848,1.9191151730015121
1.3513038097144208,-1.2172328732048077,1.9136459938758754,0.6919268339497545,1.6387757171773643,0.75641736642146,1.6047700725538194
1.3513038097144208,-1.2172328732048077,1.9136459938758754,0.4940679959532422,1.535983687821699,1.509660090338217,0.8189073214345871
1.3513038097144208,-1.2172328732048077,1.9136459938758754,0.7908562529480107,1.4331916584660336,1.509660090338217,0.8189073214345871
-1.1328219221732736,-0.6642721574262903,0.39825273943046946,-0.8118003348237391,-0.8282329873586036,-0.7651329358903892,-1.208618576453032
-0.06819660850711898,-0.6642721574262903,0.39825273943046946,-0.02036498283768984,-0.00589675251328099,0.1387583328097192,-0.26558327510995333
1.528741361992113,-0.6642721574262903,0.39825273943046946,1.5625057211344087,1.227607599754703,1.4945952358598817,1.1489696769046647
2.238491571102883,-1.2172328732048077,3.4290392483212813,0.988715090944523,2.132177458084558,2.6997835941266928,1.1489696769046647
1.528741361992113,-0.6642721574262903,3.4290392483212813,0.988715090944523,1.227607599754703,1.2836872731631899,1.3690112472180496
-0.9731281251233505,-0.6642721574262903,-0.35944388779223346,-0.712870915825483,-0.5404153051627407,-1.0814948799354271,-0.5956456305800308
-0.20127477271538832,-0.6642721574262903,-0.35944388779223346,-0.15886616943524848,0.05577846510011821,-0.44877099184535124,0.11163084542727814
0.8633505409507665,-0.6642721574262903,-0.35944388779223346,0.6325691825508009,0.8781146999454409,0.45512027685475714,1.0546661467703569
-1.0529750236483122,-0.6642721574262903,-0.35944388779223346,-1.0888027080188565,-0.622648928647273,-0.5692898276720324,-1.2714875965425705
-0.20127477271538832,-0.6642721574262903,-0.35944388779223346,-0.5545838454282731,0.09689527684238435,0.1387583328097192,-0.501342100445723
0.943197439475728,-0.6642721574262903,-0.35944388779223346,0.23685150655777618,1.1042571645279047,1.178233291814844,0.44169320089735564
-1.008615635578889,-0.6642721574262903,-0.35944388779223346,-0.4160826588307145,-0.9927002343276682,-0.9459111896304109,-0.7999699458710312
-0.20127477271538832,-0.6642721574262903,-0.35944388779223346,0.19727973895847373,-0.37594805819367616,-0.2679927381053296,-0.0769762148413376
0.9077099290201895,-0.6642721574262903,-0.35944388779223346,1.0876445099427792,0.4463881766516465,0.7112228029864545,0.866059086501741
-1.8869315193534666,2.1005314214662962,-0.5488680445979093,-1.3855909650136249,-1.239401104781265,-1.714218768025503,-1.5543981869454941
-0.11255599657654208,-0.07181424766359325,-0.5488680445979093,-0.19843793703455093,-0.8282329873586036,-0.05708477540863763,-0.13984523493087617
-1.4699532715008894,2.1005314214662962,-0.5488680445979093,-1.7813086410066494,-0.9927002343276682,-1.488245950850476,-1.0514460262291856
0.21570347513718896,-0.07181424766359325,-0.5488680445979093,-0.9898732890206002,0.8575562940743078,-0.13240904780031332,0.5202794760092789
-1.4433376386592356,2.1005314214662962,-0.5488680445979093,-1.979167479003162,-0.41706486993594233,-1.5033108053288111,-0.9885770061396469
-0.33435293692365764,-0.07181424766359325,-0.5488680445979093,-1.2866615460153688,0.5080633942650457,-0.5994195366287026,0.03304457031535491
-1.5764158028675048,2.1005314214662962,-0.5488680445979093,-0.9898732890206002,-1.239401104781265,-1.2773379881537839,-1.4600946568111863
-0.24563416078481143,-0.07181424766359325,-0.5488680445979093,0.19727973895847373,-0.21148081122461165,-0.3734467194536756,-0.045541704796568314
0.9520693170896126,-0.07181424766359325,-0.5488680445979093,0.39513857695498605,0.19968730619804967,1.1330387283798384,0.5045622209868942
-0.866665593756735,1.2447588851424003,-0.35944388779223346,-1.4647345002122298,-0.5815321169050068,-0.8103274993253946,-0.6899491607143388
0.28667849604826595,-0.2693002175844923,-0.35944388779223346,-0.6732991482261805,0.2408041179403158,-0.20773332019198903,0.7246037913002793
-1.975650295492313,1.2447588851424003,-0.738292201403585,-1.8802380600049056,-1.4449851634925956,-1.2020137157621082,-2.2459574079304185
-1.8603158865118128,0.7181296320200029,-0.738292201403585,-1.9198098276042082,-0.8282329873586036,-1.9552564396788652,-1.255770341520186
-1.9312909074228897,0.9814442585812015,-0.738292201403585,-2.078096898001418,-1.6505692222039263,-1.9552564396788652,-1.381508381699263
-1.620775190936928,1.2447588851424003,-0.738292201403585,-1.2866615460153688,-0.7254409580029383,-2.030580712070541,-0.7528181808038773
-0.20127477271538832,-0.2693002175844923,-0.738292201403585,-0.4952261940293194,0.919231511687707,-0.8253923538037298,0.5045622209868942
-0.9553843698955813,1.2447588851424003,-0.35944388779223346,-1.0888027080188565,-0.5198568992916076,-0.3734467194536756,-1.3029221065873398
0.37539727218711216,-0.2693002175844923,-0.35944388779223346,-0.09950851803629476,0.5080633942650457,0.75641736642146,-0.12412797990849153
-1.3102594744509661,1.8372167949050977,-0.35944388779223346,-1.3855909650136249,-0.622648928647273,-1.1266894433704326,-1.1457495563634934
-0.5561498772707733,0.32315769217820484,-0.35944388779223346,-0.7920144510240879,-0.00589675251328099,-0.524095264237027,-0.43847308035618443
0.7302723767424971,-0.6642721574262903,-0.35944388779223346,0.19727973895847373,1.3303996291103684,0.45512027685475714,0.8189073214345871
0.5528348244648046,-0.6642721574262903,-0.35944388779223346,0.4940679959532422,1.0220235410433722,0.07849891489637863,0.8974935965465103
-1.5764158028675048,1.2447588851424003,-0.738292201403585,-1.5834498030101372,-1.4449851634925956,-2.030580712070541,-0.6742319056919541
-0.06819660850711898,-0.2693002175844923,-0.738292201403585,-0.39629677503106325,-0.00589675251328099,-0.8253923538037298,0.7403210463226639
-0.1569153846459652,-0.4009575308650916,-0.35944388779223346,1.2855033479392914,-0.931025016714269,-0.8253923538037298,0.5831484960988175
0.6415536006036509,-0.6642721574262903,-0.35944388779223346,-0.0005790990380386083,1.0220235410433722,0.3044717320714057,0.8189073214345871
-1.5764158028675048,2.1005314214662962,-0.35944388779223346,-1.484520384011881,-1.0338170460699343,-1.4279865329371353,-1.3029221065873398
-0.7779468176178888,0.32315769217820484,-0.35944388779223346,-1.0888027080188565,-0.622648928647273,-0.6747438090203783,-0.6742319056919541
0.28667849604826595,-0.6642721574262903,-0.35944388779223346,-0.4952261940293194,0.19968730619804967,0.07849891489637863,0.425975945874971
-0.6005092653401963,-0.6642721574262903,-0.35944388779223346,-0.4952261940293194,-0.931025016714269,-0.29812244706199986,-0.7528181808038773
-2.1974472358394284,1.8372167949050977,-0.35944388779223346,-1.7813086410066494,-1.6505692222039263,-1.8799321672871896,-1.9316123074827256
-0.02383722043769586,0.32315769217820484,-0.35944388779223346,-0.39629677503106325,1.0220235410433722,-0.07214962988697277,0.03304457031535491
-0.33435293692365764,-0.2693002175844923,-0.35944388779223346,-0.7920144510240879,-0.41706486993594233,0.3044717320714057,-0.9099907310277238
-1.9312909074228897,2.1005314214662962,-0.35944388779223346,-1.1877321270171126,-1.856153280915257,-1.9552564396788652,-1.381508381699263
0.020522167631727255,-0.07181424766359325,-0.35944388779223346,0.39513857695498605,-0.21148081122461165,-0.44877099184535124,0.5045622209868942
0.8633505409507665,-0.6642721574262903,0.20882858262479373,-0.4952261940293194,1.7415677465330297,1.3590115455548655,0.11163084542727814
0.8633505409507665,-0.6642721574262903,0.20882858262479373,0.4940679959532422,1.0220235410433722,-0.3734467194536756,1.9191151730015121
-0.20127477271538832,-0.8617581273471894,-0.35944388779223346,-0.45565442643001697,-0.2731560288380109,0.6961579485081194,-1.0828805362739549
0.5528348244648046,-0.335128874224792,-0.35944388779223346,0.09835031996021755,1.4331916584660336,-0.14747390227864848,1.13325242188228
0.06488155570115037,-0.6642721574262903,-0.17001973098655776,-0.5941556130275756,0.610855423620711,0.22914745967973002,-0.12412797990849153
-0.8134343280734273,1.7055594816244983,0.39825273943046946,-0.5941556130275756,-0.41706486993594233,-0.3433170104970053,-1.0828805362739549
-0.20127477271538832,-0.6642721574262903,-0.35944388779223346,-1.1679462432174612,-1.0132586401988013,-1.7443484769821733,1.4633147773523576
0.24231910797884282,-0.4667861875053913,-0.35944388779223346,-0.09950851803629476,0.302479335553715,0.6057688216381085,-0.20271425502041476
-1.22154069831212,1.2447588851424003,-0.35944388779223346,0.09835031996021755,-1.4449851634925956,-1.5033108053288111,-0.5956456305800308
0.33103788411768903,-0.2693002175844923,-0.35944388779223346,1.58229160493406,-0.41706486993594233,-0.3734467194536756,0.9760798716584336
-0.11255599657654208,1.2447588851424003,-0.35944388779223346,-0.19843793703455093,-0.21148081122461165,-0.524095264237027,0.3473896707630478
0.020522167631727255,-0.4667861875053913,-0.35944388779223346,0.5929974149514984,-0.8282329873586036,-0.29812244706199986,0.3473896707630478
0.7302723767424971,-0.9275867839874891,-0.17001973098655776,2.670515213914878,-0.41706486993594233,-0.6747438090203783,1.9977014481134354
